id,neighborhood,room_type,price,minimum_nights,availability_365,host_id
32686394,Roxbury,Private room,75,91,46,814298
32687520,Bay Village,Private room,129,2,230,244600805
32696884,Jamaica Plain,Entire home/apt,125,91,2,14075816
32723746,Dorchester,Private room,65,1,175,43118173
32747453,Back Bay,Entire home/apt,199,91,104,8534462
32747457,Back Bay,Entire home/apt,199,91,146,8534462
32747464,Back Bay,Entire home/apt,199,91,209,8534462
32747474,Back Bay,Entire home/apt,199,91,195,8534462
32762186,South End,Entire home/apt,190,3,67,555290
32764882,Beacon Hill,Entire home/apt,275,1,164,45908
32780617,Downtown,Private room,150,2,158,205269848
32802250,Back Bay,Entire home/apt,190,32,227,107434423
32826985,Charlestown,Private room,275,1,170,92691757
32831946,Bay Village,Private room,124,2,4,244600805
32834946,Downtown,Private room,150,1,165,205269848
32834949,Downtown,Private room,150,2,126,205269848
32834950,Downtown,Entire home/apt,150,1,165,205269848
32835029,Downtown,Private room,150,2,105,205269848
32861018,Bay Village,Entire home/apt,160,2,1,244600805
32861021,Bay Village,Entire home/apt,165,2,4,244600805
32861080,Bay Village,Entire home/apt,170,2,5,244600805
32861086,Bay Village,Private room,129,2,0,244600805
32861088,Bay Village,Entire home/apt,160,2,89,244600805
32863061,Downtown,Entire home/apt,199,1,168,8534462
32863096,Downtown,Entire home/apt,400,91,357,8534462
32863139,Downtown,Entire home/apt,400,91,357,8534462
32863172,Downtown,Entire home/apt,400,91,357,8534462
32864453,Downtown,Entire home/apt,199,91,168,8534462
32864497,Downtown,Entire home/apt,199,1,76,8534462
32864526,Downtown,Entire home/apt,199,91,168,8534462
32864559,Downtown,Entire home/apt,199,1,168,8534462
32864589,Downtown,Entire home/apt,199,1,76,8534462
32864622,Downtown,Entire home/apt,199,1,76,8534462
32864655,Downtown,Entire home/apt,199,1,74,8534462
32864706,Downtown,Entire home/apt,400,91,68,8534462
32864804,Downtown,Entire home/apt,199,91,76,8534462
32864952,Downtown,Entire home/apt,400,91,68,8534462
32865009,Downtown,Entire home/apt,199,1,168,8534462
32865044,Downtown,Entire home/apt,199,1,168,8534462
32865080,Downtown,Entire home/apt,199,1,68,8534462
32865115,Downtown,Entire home/apt,199,91,168,8534462
32865155,Downtown,Entire home/apt,199,1,168,8534462
32865195,Downtown,Entire home/apt,199,1,76,8534462
32867217,South End,Entire home/apt,145,30,11,224829568
32867476,South End,Entire home/apt,120,30,88,224829568
32890952,Roslindale,Entire home/apt,115,31,177,147256535
32894516,Dorchester,Private room,59,2,94,102027626
32895915,Dorchester,Private room,59,2,85,102027626
32915410,Roxbury,Entire home/apt,75,91,74,247641760
32924105,Roxbury,Entire home/apt,83,2,93,247718902
32940171,Roxbury,Private room,95,2,69,216849347
33013194,Roxbury,Private room,60,1,147,248463000
33016886,Roxbury,Private room,55,1,95,248463000
33017230,Roxbury,Private room,52,1,156,248463000
33038623,Dorchester,Private room,75,91,270,248657295
33158116,Roxbury,Private room,65,1,119,248463000
33162602,Roxbury,Private room,75,1,90,227190555
33212814,Downtown,Entire home/apt,289,9,0,20857768
33225349,Dorchester,Private room,59,1,254,218118364
33250560,Back Bay,Entire home/apt,90,1,110,233908696
33253369,Brighton,Private room,60,91,349,166004722
33265824,Jamaica Plain,Entire home/apt,299,1,75,212359760
33289553,Jamaica Plain,Entire home/apt,106,1,83,50199143
33317621,Dorchester,Private room,75,91,365,248657295
33318392,Dorchester,Private room,75,91,365,248657295
33319774,Dorchester,Private room,75,91,365,248657295
33328211,Beacon Hill,Entire home/apt,128,91,0,42942947
33345730,Back Bay,Entire home/apt,299,91,0,133927887
33347860,Dorchester,Private room,89,91,365,248657295
33348585,Dorchester,Private room,75,91,365,248657295
33350922,Dorchester,Private room,75,91,365,248657295
33351261,Dorchester,Private room,75,91,365,248657295
33351298,Brighton,Hotel room,100,1,260,261039449
33351516,Brighton,Hotel room,100,1,184,261039449
33351519,Brighton,Hotel room,100,1,145,261039449
33351754,Brighton,Hotel room,200,1,171,261039449
33352056,Brighton,Hotel room,250,1,162,261039449
33352066,Brighton,Hotel room,300,1,171,261039449
33352469,Downtown,Hotel room,100,1,255,243931054
33352470,Downtown,Hotel room,100,1,112,243931054
33352471,Back Bay,Hotel room,100,1,259,243931054
33352473,Downtown,Hotel room,100,1,267,243931054
33352474,Downtown,Hotel room,100,1,277,243931054
33352475,Downtown,Hotel room,100,1,275,243931054
33352477,Downtown,Hotel room,100,1,115,243931054
33403880,Jamaica Plain,Entire home/apt,89,1,5,4547825
33417746,Dorchester,Private room,70,1,317,30342817
33426419,Roxbury,Entire home/apt,350,91,0,247641760
33435097,Downtown,Entire home/apt,194,1,0,212359760
33439464,South Boston,Entire home/apt,182,32,327,107434423
33439545,South Boston,Entire home/apt,172,32,329,107434423
33440102,Brighton,Entire home/apt,170,32,298,107434423
33446838,East Boston,Private room,100,100,365,22402141
33467259,Brighton,Entire home/apt,154,29,152,71783
33487000,Brighton,Private room,50,91,180,200455160
33530646,North End,Entire home/apt,225,2,81,214706437
33549373,Dorchester,Entire home/apt,120,2,273,90419082
33552900,Brighton,Entire home/apt,175,3,131,252824346
33561740,Dorchester,Private room,50,91,274,157054088
33586214,Jamaica Plain,Entire home/apt,234,91,270,11826335
33616608,South End,Private room,80,1,68,38086407
33621331,Downtown,Private room,106,91,0,223741590
33638927,Dorchester,Entire home/apt,267,2,349,25203946
33663857,Jamaica Plain,Entire home/apt,209,2,92,975369
33664925,Roxbury,Entire home/apt,95,91,103,181200121
33672980,Dorchester,Private room,120,91,0,7990220
33673564,Roxbury,Private room,122,91,193,181200121
33682929,Dorchester,Private room,45,91,127,156053359
33703845,Roxbury,Private room,100,2,90,251061257
33711194,Dorchester,Entire home/apt,120,1,83,74866711
33781676,Downtown,Private room,100,91,164,223741590
33782165,Roxbury,Private room,88,91,0,41932249
33810392,Roxbury,Private room,89,91,0,41932249
33855934,Brighton,Private room,52,91,179,200455160
33873411,Hyde Park,Private room,65,1,1,255787014
33878316,Allston,Private room,72,1,167,255801185
33937279,West End,Entire home/apt,389,29,350,9419684
33937853,West End,Entire home/apt,389,29,350,9419684
33943660,Roxbury,Entire home/apt,174,2,147,1173513
33966076,South End,Entire home/apt,160,91,0,76545076
33966192,South End,Entire home/apt,135,91,0,76545076
33966889,Dorchester,Entire home/apt,120,91,90,203599098
33999432,Roxbury,Private room,56,1,28,256722426
34001745,North End,Entire home/apt,170,2,67,195367
34013089,Back Bay,Entire home/apt,162,32,356,107434423
34020206,Roxbury,Entire home/apt,175,91,0,22727717
34020828,Dorchester,Entire home/apt,158,91,174,203599098
34040798,Jamaica Plain,Entire home/apt,179,4,298,158837906
34061048,Jamaica Plain,Entire home/apt,200,1,305,158837906
34089487,Roxbury,Private room,59,1,30,256722426
34089666,Roxbury,Private room,59,1,36,256722426
34089850,Roxbury,Private room,59,1,34,256722426
34092668,Brighton,Entire home/apt,250,1,86,16541124
34096297,Allston,Private room,99,1,347,15154687
34125814,East Boston,Entire home/apt,300,2,9,50990023
34133759,Back Bay,Entire home/apt,188,32,349,107434423
34149470,Bay Village,Private room,124,2,230,244600805
34149473,Bay Village,Private room,124,2,4,244600805
34149872,Bay Village,Entire home/apt,170,2,188,244600805
34155448,East Boston,Private room,88,1,42,57064175
34195621,Allston,Private room,59,91,74,258171811
34212295,Allston,Private room,99,1,360,15154687
34212710,Allston,Private room,99,1,359,15154687
34212943,Allston,Private room,99,1,352,15154687
34227954,East Boston,Private room,76,1,60,57064175
34228492,East Boston,Private room,76,1,69,57064175
34228708,East Boston,Private room,52,1,60,57064175
34229078,East Boston,Private room,88,1,77,57064175
34242176,East Boston,Private room,69,2,0,139072570
34276092,Roxbury,Private room,60,91,182,814298
34279661,Downtown,Entire home/apt,74,91,7,33101721
34279736,Chinatown,Entire home/apt,799,3,365,163251048
34283601,East Boston,Entire home/apt,245,1,67,37134422
34340991,Downtown,Entire home/apt,75,91,6,33101721
34342016,Brighton,Private room,60,2,87,259272534
34344161,Jamaica Plain,Entire home/apt,199,3,180,102875095
34356588,Allston,Entire home/apt,185,45,0,2264450
34365148,Dorchester,Private room,40,3,363,30525952
34415230,Downtown,Entire home/apt,199,1,62,212359760
34422276,Dorchester,Private room,79,2,70,102027626
34446608,Allston,Entire home/apt,408,2,80,26638332
34548611,Fenway,Shared room,110,91,0,254641847
34563908,Back Bay,Entire home/apt,100,1,70,260643536
34578666,Brighton,Private room,62,1,359,225444213
34592935,Fenway,Entire home/apt,163,32,324,107434423
34617087,Back Bay,Entire home/apt,303,91,170,1118374
34667958,Brighton,Private room,50,1,21,98987494
34670613,Hyde Park,Private room,100,91,89,51772323
34685709,Dorchester,Entire home/apt,500,2,98,261646616
34687806,South Boston,Entire home/apt,245,91,178,261664879
34688974,South Boston,Entire home/apt,245,91,180,261664879
34708032,Jamaica Plain,Private room,40,4,185,105532365
34709924,Downtown,Hotel room,100,1,220,243931054
34742835,East Boston,Entire home/apt,180,2,7,262017441
34746152,Jamaica Plain,Private room,250,1,357,261924568
34747241,Jamaica Plain,Private room,300,1,360,261924568
34771001,Brighton,Private room,59,91,365,84799963
34779735,Roxbury,Private room,140,91,229,814298
34782422,Charlestown,Entire home/apt,215,2,48,77565225
34806841,Roxbury,Private room,140,91,229,814298
34851717,Brighton,Entire home/apt,105,3,11,9315806
34867688,Jamaica Plain,Private room,69,1,88,133457702
34958381,Back Bay,Entire home/apt,170,32,111,107434423
34974052,Back Bay,Entire home/apt,236,32,196,107434423
35001266,Allston,Entire home/apt,99,1,222,263682099
35003138,Roxbury,Private room,140,91,154,814298
35003565,Roxbury,Private room,140,91,226,814298
35004296,Roxbury,Private room,60,100,61,814298
35004562,Roxbury,Private room,60,91,364,814298
35027638,East Boston,Private room,150,1,273,4231359
35038113,Jamaica Plain,Entire home/apt,145,2,100,263093704
35041910,West Roxbury,Private room,35,91,331,263970189
35061366,Mission Hill,Entire home/apt,80,91,0,264109435
35077924,Roxbury,Private room,120,3,173,69967323
35079257,Roxbury,Private room,119,3,180,69967323
35080086,Roxbury,Private room,140,3,167,69967323
35084086,South End,Private room,80,91,0,41932249
35084498,South End,Private room,69,91,0,41932249
35124890,East Boston,Private room,69,1,217,217654057
35126534,Downtown,Entire home/apt,299,1,57,212359760
35161089,Beacon Hill,Entire home/apt,240,3,247,3731207
35165584,South End,Private room,56,91,0,41932249
35185474,Beacon Hill,Entire home/apt,214,2,129,226035718
35194311,Roxbury,Private room,55,1,15,256722426
35220211,Mission Hill,Entire home/apt,196,32,258,107434423
35234168,Dorchester,Private room,95,1,52,265284433
35236258,East Boston,Private room,95,1,224,265040078
35238309,Dorchester,Entire home/apt,500,2,102,261646616
35261580,South Boston Waterfront,Entire home/apt,250,91,0,8534462
35261626,South Boston Waterfront,Entire home/apt,330,91,0,8534462
35261663,South Boston Waterfront,Entire home/apt,250,91,0,8534462
35261978,South Boston Waterfront,Entire home/apt,400,91,0,8534462
35262015,South Boston Waterfront,Entire home/apt,400,91,0,8534462
35262047,South Boston Waterfront,Entire home/apt,250,91,0,8534462
35262091,South Boston Waterfront,Entire home/apt,250,91,0,8534462
35279459,Brighton,Private room,60,1,61,194496385
35284340,Brighton,Private room,65,91,0,158062217
35292308,Fenway,Entire home/apt,299,91,58,261363195
35309418,Brighton,Entire home/apt,150,2,141,194496385
35318869,Roxbury,Private room,68,91,0,41932249
35346496,Jamaica Plain,Entire home/apt,250,91,0,28299940
35347243,Roxbury,Entire home/apt,172,91,180,51529382
35405830,West Roxbury,Private room,80,91,90,81492503
35407404,West Roxbury,Private room,80,91,90,81492503
35420961,East Boston,Private room,65,1,204,265040078
35424411,Dorchester,Private room,47,1,341,266400490
35424602,Dorchester,Private room,57,1,350,266400490
35424872,Dorchester,Private room,57,1,81,266400490
35425876,Jamaica Plain,Entire home/apt,120,1,281,13524330
35451331,Back Bay,Entire home/apt,150,1,133,233908696
35454839,Fenway,Entire home/apt,175,1,173,233908696
35467463,Beacon Hill,Private room,70,10,254,258974203
35481543,Beacon Hill,Entire home/apt,142,32,218,107434423
35492591,South Boston Waterfront,Entire home/apt,400,1,101,8534462
35492607,South Boston Waterfront,Entire home/apt,330,1,6,8534462
35492622,South Boston Waterfront,Entire home/apt,330,1,14,8534462
35492653,South Boston Waterfront,Entire home/apt,330,1,53,8534462
35492668,South Boston Waterfront,Entire home/apt,750,1,50,8534462
35492685,South Boston Waterfront,Entire home/apt,250,1,0,8534462
35492718,South Boston Waterfront,Entire home/apt,330,1,20,8534462
35492732,South Boston Waterfront,Entire home/apt,330,1,6,8534462
35492741,South Boston Waterfront,Entire home/apt,330,1,51,8534462
35492751,South Boston Waterfront,Entire home/apt,330,1,123,8534462
35492763,South Boston Waterfront,Entire home/apt,250,1,155,8534462
35492812,South Boston Waterfront,Entire home/apt,250,91,0,8534462
35492825,South Boston Waterfront,Entire home/apt,250,91,0,8534462
35492835,South Boston Waterfront,Entire home/apt,250,91,0,8534462
35492845,South Boston Waterfront,Entire home/apt,330,91,0,8534462
35492859,South Boston Waterfront,Entire home/apt,330,91,0,8534462
35492887,South Boston Waterfront,Entire home/apt,250,91,0,8534462
35492897,South Boston Waterfront,Entire home/apt,250,91,0,8534462
35492915,South Boston Waterfront,Entire home/apt,250,91,0,8534462
35492933,South Boston Waterfront,Entire home/apt,250,91,0,8534462
35492949,South Boston Waterfront,Entire home/apt,250,91,0,8534462
35492957,South Boston Waterfront,Entire home/apt,330,91,0,8534462
35492984,South Boston Waterfront,Entire home/apt,400,91,0,8534462
35492994,South Boston Waterfront,Entire home/apt,250,1,0,8534462
35493007,South Boston Waterfront,Entire home/apt,750,1,50,8534462
35493034,South Boston Waterfront,Entire home/apt,250,91,0,8534462
35493042,South Boston Waterfront,Entire home/apt,250,91,0,8534462
35493054,South Boston Waterfront,Entire home/apt,250,1,146,8534462
35493077,South Boston Waterfront,Entire home/apt,400,1,135,8534462
35517947,Roxbury,Private room,60,1,43,256722426
35541474,Dorchester,Private room,50,91,86,261646616
35547817,Allston,Private room,35,91,365,30489899
35568967,Jamaica Plain,Hotel room,185,1,68,226554070
35569935,Brighton,Entire home/apt,120,29,40,50437930
35576389,Roxbury,Private room,110,2,100,188939923
35579707,East Boston,Private room,100,91,365,191449187
35580413,South Boston,Private room,194,2,92,26734256
35583138,Dorchester,Entire home/apt,300,2,88,261646616
35599624,Back Bay,Entire home/apt,162,32,145,107434423
35602636,Jamaica Plain,Hotel room,199,1,176,226554070
35605277,Brighton,Entire home/apt,150,28,252,266312920
35608865,Downtown,Entire home/apt,199,1,168,8534462
35610435,Downtown,Entire home/apt,199,1,166,8534462
35610593,Downtown,Entire home/apt,199,1,158,8534462
35610754,Downtown,Entire home/apt,199,1,165,8534462
35614764,Allston,Entire home/apt,200,91,0,90175388
35617006,East Boston,Entire home/apt,167,1,262,247324615
35631856,Beacon Hill,Entire home/apt,165,60,364,107434423
35645117,West End,Entire home/apt,149,2,83,28749942
35649594,South Boston,Entire home/apt,299,91,114,261664879
35675495,Roxbury,Private room,73,1,345,219680085
35678268,South End,Entire home/apt,109,30,5,224829568
35679763,Jamaica Plain,Hotel room,199,1,187,226554070
35682239,Back Bay,Private room,250,1,266,243931054
35682265,Bay Village,Private room,300,1,164,243931054
35682280,Downtown,Private room,250,1,156,243931054
35682301,Back Bay,Private room,300,1,117,243931054
35682313,Downtown,Private room,200,1,188,243931054
35682544,Downtown,Entire home/apt,199,1,159,8534462
35684143,Brighton,Entire home/apt,159,91,90,79566228
35689708,East Boston,Private room,200,2,0,8958031
35693019,East Boston,Private room,150,91,365,191449187
35714054,Hyde Park,Private room,55,1,0,38879163
35716618,Allston,Entire home/apt,200,91,83,90175388
35741139,South Boston,Entire home/apt,217,2,89,26734256
35745427,Back Bay,Entire home/apt,100,2,151,799496
35793833,Mission Hill,Entire home/apt,299,3,358,30283594
35795635,Mission Hill,Entire home/apt,399,9,173,30283594
35807024,Allston,Entire home/apt,150,91,173,90175388
35826110,Downtown,Entire home/apt,199,1,59,8534462
35832202,Downtown,Entire home/apt,199,91,163,8534462
