id,neighborhood,room_type,price,longitude,latitude
31273569,South End,Hotel room,110,-71.07309,42.34591
31273829,South End,Hotel room,200,-71.07309,42.34591
31273830,South End,Hotel room,250,-71.07309,42.34591
31273831,South End,Hotel room,150,-71.07309,42.34591
31273832,South End,Hotel room,145,-71.07309,42.34591
31273833,South End,Hotel room,145,-71.07309,42.34591
31273836,South End,Hotel room,150,-71.07309,42.34591
31357314,Downtown,Entire home/apt,99,-71.05831,42.35309
31358372,West End,Entire home/apt,310,-71.06929,42.36474
31370963,Beacon Hill,Entire home/apt,246,-71.07024,42.36043
31429443,Jamaica Plain,Entire home/apt,125,-71.09915,42.31147
31438747,Fenway,Entire home/apt,150,-71.08922,42.3404
31459791,Brighton,Entire home/apt,138,-71.16496,42.35461
31466069,Downtown,Entire home/apt,155,-71.05358,42.36013
31484506,West End,Entire home/apt,162,-71.06729,42.36552
31487769,Jamaica Plain,Entire home/apt,149,-71.1069,42.31666
31571124,Back Bay,Entire home/apt,125,-71.08316,42.34901
31591262,Back Bay,Hotel room,113,-71.07855,42.34998
31593437,Allston,Private room,79,-71.13445,42.35074
31615291,Allston,Private room,69,-71.13336,42.35077
31624092,South Boston,Private room,89,-71.0399,42.3382
31636229,Hyde Park,Entire home/apt,80,-71.12637,42.26494
31654015,East Boston,Private room,53,-71.03065,42.37966
31664470,Allston,Private room,69,-71.13345,42.35053
31675216,Jamaica Plain,Entire home/apt,78,-71.11484,42.2961
31675705,Jamaica Plain,Private room,41,-71.11484,42.2961
31676605,East Boston,Private room,53,-71.03221,42.38131
31676758,East Boston,Entire home/apt,155,-71.0303,42.37977
31706263,Allston,Private room,69,-71.13478,42.35192
31722147,Roxbury,Entire home/apt,104,-71.09356,42.3267
31759863,East Boston,Entire home/apt,125,-71.03481,42.3729
31761449,East Boston,Entire home/apt,159,-71.03734,42.36705
31764659,Brighton,Private room,50,-71.17073,42.34541
31764931,Beacon Hill,Entire home/apt,149,-71.07111,42.35874
31930647,Beacon Hill,Entire home/apt,99,-71.07005,42.3593
31932336,Beacon Hill,Entire home/apt,251,-71.07086,42.35951
31933571,Beacon Hill,Entire home/apt,199,-71.06781,42.35912
31947996,Mission Hill,Entire home/apt,199,-71.09712,42.33037
31952528,Beacon Hill,Entire home/apt,99,-71.06762,42.35875
31964808,Beacon Hill,Entire home/apt,99,-71.0693,42.35995
31983770,Beacon Hill,Entire home/apt,99,-71.07031,42.35887
31984461,Beacon Hill,Entire home/apt,99,-71.07034,42.36062
32012250,East Boston,Entire home/apt,100,-71.03263,42.37058
32016148,Dorchester,Private room,60,-71.06685,42.31563
32024417,Allston,Private room,59,-71.1352,42.35028
32062716,West End,Entire home/apt,278,-71.06887,42.36497
32102560,Dorchester,Private room,50,-71.06403,42.30885
32133771,Downtown,Entire home/apt,100,-71.053,42.35905
32163985,Roxbury,Entire home/apt,199,-71.08034,42.32727
32183321,Allston,Private room,85,-71.13446,42.35071
32197096,Dorchester,Entire home/apt,75,-71.08406,42.30071
32257076,Brighton,Entire home/apt,102,-71.14919,42.34022
32302374,Back Bay,Entire home/apt,721,-71.0861,42.3505
32309630,Brighton,Entire home/apt,92,-71.15122,42.33931
32314010,Dorchester,Private room,95,-71.04837,42.3129
32324281,South Boston Waterfront,Entire home/apt,263,-71.04213,42.35037
32327994,West End,Entire home/apt,195,-71.06923,42.36456
32330037,Downtown,Entire home/apt,165,-71.06137,42.35595
32330038,Downtown,Entire home/apt,150,-71.06115,42.35581
32330132,Downtown,Entire home/apt,136,-71.06168,42.35534
32330134,Downtown,Entire home/apt,150,-71.0615,42.3544
32330185,Downtown,Entire home/apt,136,-71.06194,42.35595
32330288,Downtown,Private room,150,-71.06085,42.35545
32330292,Downtown,Private room,150,-71.06251,42.35589
32330395,Downtown,Private room,150,-71.06092,42.3563
32330401,Downtown,Private room,150,-71.06267,42.35575
32330465,Downtown,Entire home/apt,136,-71.06108,42.35621
32330468,Downtown,Private room,150,-71.06262,42.35579
32330559,Downtown,Entire home/apt,131,-71.06192,42.35393
32330560,Downtown,Entire home/apt,131,-71.06183,42.35602
32330630,Downtown,Entire home/apt,296,-71.06293,42.35541
32330728,Downtown,Entire home/apt,141,-71.06117,42.3561
32330730,Downtown,Entire home/apt,141,-71.06119,42.35395
32330935,Downtown,Entire home/apt,141,-71.06124,42.35605
32330936,Downtown,Entire home/apt,165,-71.06109,42.35429
32331040,Downtown,Entire home/apt,141,-71.06109,42.35458
32331042,Downtown,Entire home/apt,141,-71.06174,42.3548
32331101,Downtown,Entire home/apt,146,-71.06176,42.35453
32331103,Downtown,Entire home/apt,146,-71.06189,42.35471
32331199,Downtown,Entire home/apt,136,-71.06143,42.35591
32331200,Downtown,Entire home/apt,136,-71.06124,42.35533
32342686,East Boston,Entire home/apt,475,-71.00069,42.38925
32349666,South End,Entire home/apt,137,-71.07337,42.33464
32364466,Dorchester,Private room,64,-71.05916,42.31586
32365217,Hyde Park,Private room,42,-71.12937,42.23667
32365346,Dorchester,Private room,75,-71.06062,42.31432
32366109,Mission Hill,Entire home/apt,200,-71.09753,42.33169
32378499,South Boston,Private room,89,-71.03788,42.3364
32402053,Roxbury,Private room,72,-71.095,42.327
32426916,Dorchester,Private room,60,-71.07325,42.28016
32427238,Dorchester,Private room,50,-71.07236,42.27891
32427383,Dorchester,Private room,65,-71.07093,42.27899
32427479,Dorchester,Private room,65,-71.07181,42.28057
32427593,Dorchester,Entire home/apt,130,-71.07099,42.27944
32492523,Beacon Hill,Entire home/apt,75,-71.06794,42.35846
32516396,South End,Entire home/apt,275,-71.07636,42.33693
32516994,South Boston,Entire home/apt,180,-71.05203,42.33628
32546785,West Roxbury,Entire home/apt,150,-71.16516,42.26439
32570056,Bay Village,Entire home/apt,170,-71.06891,42.34901
32570057,Bay Village,Entire home/apt,170,-71.06876,42.34831
32570059,Bay Village,Private room,140,-71.07004,42.34894
32570062,Bay Village,Private room,129,-71.06899,42.34913
32592761,Fenway,Entire home/apt,219,-71.09478,42.34988
32593358,Hyde Park,Entire home/apt,197,-71.10683,42.27138
32605604,Roxbury,Entire home/apt,139,-71.09659,42.3259
32632691,Allston,Private room,40,-71.12525,42.3517
32660989,Downtown,Entire home/apt,180,-71.05088,42.35864
32686394,Roxbury,Private room,75,-71.09516,42.32792
32687520,Bay Village,Private room,129,-71.06918,42.3493
32696884,Jamaica Plain,Entire home/apt,125,-71.11505,42.30091
32723746,Dorchester,Private room,65,-71.06693,42.30298
32747453,Back Bay,Entire home/apt,199,-71.08004,42.34527
32747457,Back Bay,Entire home/apt,199,-71.0801,42.347
32747464,Back Bay,Entire home/apt,199,-71.07934,42.34549
32747474,Back Bay,Entire home/apt,199,-71.08004,42.34671
32762186,South End,Entire home/apt,190,-71.08122,42.34222
32764882,Beacon Hill,Entire home/apt,275,-71.06769,42.36033
32780617,Downtown,Private room,150,-71.06134,42.35414
32802250,Back Bay,Entire home/apt,190,-71.08175,42.35003
32826985,Charlestown,Private room,275,-71.06161,42.36992
32831946,Bay Village,Private room,124,-71.07036,42.34892
32834946,Downtown,Private room,150,-71.06099,42.35547
32834949,Downtown,Private room,150,-71.0616,42.35559
32834950,Downtown,Entire home/apt,150,-71.06152,42.3557
32835029,Downtown,Private room,150,-71.0618,42.3559
32861018,Bay Village,Entire home/apt,160,-71.0691,42.34906
32861021,Bay Village,Entire home/apt,165,-71.07067,42.34873
32861080,Bay Village,Entire home/apt,170,-71.07047,42.34943
32861086,Bay Village,Private room,129,-71.06858,42.34948
32861088,Bay Village,Entire home/apt,160,-71.07026,42.34899
32863061,Downtown,Entire home/apt,199,-71.0655,42.35128
32863096,Downtown,Entire home/apt,400,-71.06104,42.3561
32863139,Downtown,Entire home/apt,400,-71.06261,42.35572
32863172,Downtown,Entire home/apt,400,-71.06071,42.35454
32864453,Downtown,Entire home/apt,199,-71.06501,42.35155
32864497,Downtown,Entire home/apt,199,-71.06387,42.35141
32864526,Downtown,Entire home/apt,199,-71.0649,42.35196
32864559,Downtown,Entire home/apt,199,-71.06378,42.35112
32864589,Downtown,Entire home/apt,199,-71.06397,42.3516
32864622,Downtown,Entire home/apt,199,-71.06471,42.35144
32864655,Downtown,Entire home/apt,199,-71.06525,42.35122
32864706,Downtown,Entire home/apt,400,-71.06339,42.35339
32864804,Downtown,Entire home/apt,199,-71.06303,42.35158
32864952,Downtown,Entire home/apt,400,-71.06452,42.35191
32865009,Downtown,Entire home/apt,199,-71.06347,42.35265
32865044,Downtown,Entire home/apt,199,-71.06323,42.35146
32865080,Downtown,Entire home/apt,199,-71.0633,42.35298
32865115,Downtown,Entire home/apt,199,-71.06469,42.35161
32865155,Downtown,Entire home/apt,199,-71.064,42.35098
32865195,Downtown,Entire home/apt,199,-71.06351,42.35132
32867217,South End,Entire home/apt,145,-71.06554,42.34367
32867476,South End,Entire home/apt,120,-71.06554,42.344970000000004
32890952,Roslindale,Entire home/apt,115,-71.1396,42.28025
32894516,Dorchester,Private room,59,-71.06854,42.28798
32895915,Dorchester,Private room,59,-71.06854,42.28817
32915410,Roxbury,Entire home/apt,75,-71.08294,42.33446
32924105,Roxbury,Entire home/apt,83,-71.078,42.32182
32940171,Roxbury,Private room,95,-71.07806,42.32081
33013194,Roxbury,Private room,60,-71.06981,42.32239
33016886,Roxbury,Private room,55,-71.069820000000007,42.32234
33017230,Roxbury,Private room,52,-71.06862,42.32221
33038623,Dorchester,Private room,75,-71.05646,42.31222
33158116,Roxbury,Private room,65,-71.06934,42.32157
33162602,Roxbury,Private room,75,-71.07328,42.31636
33212814,Downtown,Entire home/apt,289,-71.06256,42.35496
33225349,Dorchester,Private room,59,-71.05536,42.284
33250560,Back Bay,Entire home/apt,90,-71.07649,42.35271
33253369,Brighton,Private room,60,-71.15814,42.356
33265824,Jamaica Plain,Entire home/apt,299,-71.10461,42.32078
33289553,Jamaica Plain,Entire home/apt,106,-71.10661,42.31636
33317621,Dorchester,Private room,75,-71.05575,42.31233
33318392,Dorchester,Private room,75,-71.05542,42.31085
33319774,Dorchester,Private room,75,-71.05715,42.31132
33328211,Beacon Hill,Entire home/apt,128,-71.06538,42.35986
33345730,Back Bay,Entire home/apt,299,-71.08378,42.34631
33347860,Dorchester,Private room,89,-71.0557,42.31222
33348585,Dorchester,Private room,75,-71.05656,42.31053
33350922,Dorchester,Private room,75,-71.05556,42.3125
33351261,Dorchester,Private room,75,-71.0568,42.31082
33351298,Brighton,Hotel room,100,-71.13637,42.36417
33351516,Brighton,Hotel room,100,-71.13637,42.36417
33351519,Brighton,Hotel room,100,-71.13637,42.36417
33351754,Brighton,Hotel room,200,-71.13637,42.36417
33352056,Brighton,Hotel room,250,-71.13637,42.36417
33352066,Brighton,Hotel room,300,-71.13637,42.36417
33352469,Downtown,Hotel room,100,-71.0697,42.35104
33352470,Downtown,Hotel room,100,-71.0698,42.35132
33352471,Back Bay,Hotel room,100,-71.07212,42.3507
33352473,Downtown,Hotel room,100,-71.0697,42.35104
33352474,Downtown,Hotel room,100,-71.0697,42.35104
33352475,Downtown,Hotel room,100,-71.0697,42.35104
33352477,Downtown,Hotel room,100,-71.0697,42.35104
33403880,Jamaica Plain,Entire home/apt,89,-71.11434,42.29013
33417746,Dorchester,Private room,70,-71.05874,42.31717
33426419,Roxbury,Entire home/apt,350,-71.08202,42.33258
33435097,Downtown,Entire home/apt,194,-71.06485,42.35126
33439464,South Boston,Entire home/apt,182,-71.04958,42.34114
33439545,South Boston,Entire home/apt,172,-71.05195,42.34174
33440102,Brighton,Entire home/apt,170,-71.14951,42.3498
33446838,East Boston,Private room,100,-71.00288,42.38973
33467259,Brighton,Entire home/apt,154,-71.15122,42.33931
33487000,Brighton,Private room,50,-71.15591,42.34342
33530646,North End,Entire home/apt,225,-71.0525,42.36847
33549373,Dorchester,Entire home/apt,120,-71.07281,42.31596
33552900,Brighton,Entire home/apt,175,-71.14298,42.36067
33561740,Dorchester,Private room,50,-71.07789,42.29994
33586214,Jamaica Plain,Entire home/apt,234,-71.11127,42.32086
33616608,South End,Private room,80,-71.07353,42.34501
33621331,Downtown,Private room,106,-71.05953,42.35344
33638927,Dorchester,Entire home/apt,267,-71.05248,42.29762
33663857,Jamaica Plain,Entire home/apt,209,-71.12309,42.31074
33664925,Roxbury,Entire home/apt,95,-71.09116,42.31367
33672980,Dorchester,Private room,120,-71.07338,42.29345
33673564,Roxbury,Private room,122,-71.08987,42.313720000000004
33682929,Dorchester,Private room,45,-71.06664,42.29114
33703845,Roxbury,Private room,100,-71.09623,42.31703
33711194,Dorchester,Entire home/apt,120,-71.04882,42.31223
33781676,Downtown,Private room,100,-71.05953,42.35344
33782165,Roxbury,Private room,88,-71.08923,42.3222
33810392,Roxbury,Private room,89,-71.08866,42.32154
33855934,Brighton,Private room,52,-71.15422,42.34228
33873411,Hyde Park,Private room,65,-71.12734,42.25307
33878316,Allston,Private room,72,-71.12884,42.35973
33937279,West End,Entire home/apt,389,-71.06823,42.36428
33937853,West End,Entire home/apt,389,-71.0704,42.36422
33943660,Roxbury,Entire home/apt,174,-71.0943,42.32665
33966076,South End,Entire home/apt,160,-71.0773,42.33812
33966192,South End,Entire home/apt,135,-71.07668,42.33766
33966889,Dorchester,Entire home/apt,120,-71.06901,42.29405
33999432,Roxbury,Private room,56,-71.06932,42.32633
34001745,North End,Entire home/apt,170,-71.0544,42.36626
34013089,Back Bay,Entire home/apt,162,-71.08998,42.35048
34020206,Roxbury,Entire home/apt,175,-71.07626,42.32385
34020828,Dorchester,Entire home/apt,158,-71.06712,42.29463
34040798,Jamaica Plain,Entire home/apt,179,-71.11117,42.32798
34061048,Jamaica Plain,Entire home/apt,200,-71.11215,42.3259
34089487,Roxbury,Private room,59,-71.07167,42.32511
34089666,Roxbury,Private room,59,-71.07306,42.32485
34089850,Roxbury,Private room,59,-71.07358,42.32514
34092668,Brighton,Entire home/apt,250,-71.16771,42.34795
34096297,Allston,Private room,99,-71.13243,42.35989
34125814,East Boston,Entire home/apt,300,-71.0002,42.39095
34133759,Back Bay,Entire home/apt,188,-71.07409,42.34863
34149470,Bay Village,Private room,124,-71.07042,42.34906
34149473,Bay Village,Private room,124,-71.07085,42.34872
34149872,Bay Village,Entire home/apt,170,-71.07017,42.34877
34155448,East Boston,Private room,88,-71.03739,42.37941
34195621,Allston,Private room,59,-71.13073,42.35358
34212295,Allston,Private room,99,-71.13223,42.35919
34212710,Allston,Private room,99,-71.13256,42.35925
34212943,Allston,Private room,99,-71.1315,42.35926
34227954,East Boston,Private room,76,-71.03702,42.37958
34228492,East Boston,Private room,76,-71.03372,42.38103
34228708,East Boston,Private room,52,-71.03645,42.37905
34229078,East Boston,Private room,88,-71.03448,42.37964
34242176,East Boston,Private room,69,-71.02315,42.38143
34276092,Roxbury,Private room,60,-71.09377,42.32347
34279661,Downtown,Entire home/apt,74,-71.06432,42.36541
34279736,Chinatown,Entire home/apt,799,-71.06127,42.35244
34283601,East Boston,Entire home/apt,245,-71.03717,42.36582
34340991,Downtown,Entire home/apt,75,-71.06432,42.36541
34342016,Brighton,Private room,60,-71.16801,42.34278
34344161,Jamaica Plain,Entire home/apt,199,-71.11037,42.32853
34356588,Allston,Entire home/apt,185,-71.1382,42.35199
34365148,Dorchester,Private room,40,-71.06611,42.28332
34415230,Downtown,Entire home/apt,199,-71.06436,42.35174
34422276,Dorchester,Private room,79,-71.06764,42.28809
34446608,Allston,Entire home/apt,408,-71.13853,42.35481
34548611,Fenway,Shared room,110,-71.09442,42.3441
34563908,Back Bay,Entire home/apt,100,-71.08897,42.34912
34578666,Brighton,Private room,62,-71.15213,42.34603
34592935,Fenway,Entire home/apt,163,-71.09576,42.34425
34617087,Back Bay,Entire home/apt,303,-71.08443,42.34783
34667958,Brighton,Private room,50,-71.14349,42.35237
34670613,Hyde Park,Private room,100,-71.10459,42.26717
34685709,Dorchester,Entire home/apt,500,-71.05842,42.3168
34687806,South Boston,Entire home/apt,245,-71.04756,42.33672
34688974,South Boston,Entire home/apt,245,-71.04916,42.33615
34708032,Jamaica Plain,Private room,40,-71.10639,42.3099
34709924,Downtown,Hotel room,100,-71.0697,42.35104
34742835,East Boston,Entire home/apt,180,-71.03185,42.37734
34746152,Jamaica Plain,Private room,250,-71.10509,42.32575
34747241,Jamaica Plain,Private room,300,-71.10333,42.32585
34771001,Brighton,Private room,59,-71.16569,42.35566
34779735,Roxbury,Private room,140,-71.09586,42.32503
34782422,Charlestown,Entire home/apt,215,-71.06737,42.3819
34806841,Roxbury,Private room,140,-71.09753,42.32653
34851717,Brighton,Entire home/apt,105,-71.16537,42.35463
34867688,Jamaica Plain,Private room,69,-71.10596,42.32443
34958381,Back Bay,Entire home/apt,170,-71.08166,42.35001
34974052,Back Bay,Entire home/apt,236,-71.07409,42.34863
35001266,Allston,Entire home/apt,99,-71.14151,42.3517
35003138,Roxbury,Private room,140,-71.09608,42.32598
35003565,Roxbury,Private room,140,-71.09557,42.32632
35004296,Roxbury,Private room,60,-71.09397,42.32418
35004562,Roxbury,Private room,60,-71.09621,42.32422
35027638,East Boston,Private room,150,-71.03008,42.37975
35038113,Jamaica Plain,Entire home/apt,145,-71.11294,42.30585
35041910,West Roxbury,Private room,35,-71.1573,42.2645
35061366,Mission Hill,Entire home/apt,80,-71.11295,42.33113
35077924,Roxbury,Private room,120,-71.09363,42.32357
35079257,Roxbury,Private room,119,-71.09376,42.32255
35080086,Roxbury,Private room,140,-71.09488,42.32213
35084086,South End,Private room,80,-71.0701,42.33848
35084498,South End,Private room,69,-71.06986,42.33861
35124890,East Boston,Private room,69,-71.03581,42.3701
35126534,Downtown,Entire home/apt,299,-71.06399,42.35169
35161089,Beacon Hill,Entire home/apt,240,-71.07143,42.35658
35165584,South End,Private room,56,-71.06967,42.33826
35185474,Beacon Hill,Entire home/apt,214,-71.0695,42.35771
35194311,Roxbury,Private room,55,-71.06918,42.32609
35220211,Mission Hill,Entire home/apt,196,-71.10185,42.33355
35234168,Dorchester,Private room,95,-71.07309,42.30807
